,terms,importance,period,topic
11542,mrp3,0.01433880555835959,2012,38
11543,nanodispersions,0.012142244197641549,2012,38
11544,integral,0.011373466481566601,2012,38
11545,microcrystalline,0.010692725980748177,2012,38
11546,manuscript,0.009532465925569085,2012,38
11547,syrinx,0.009289705377998229,2012,38
11548,npc1l1,0.00892000644184611,2012,38
11549,700,0.008445078355730789,2012,38
11550,analytes,0.008282745159964256,2012,38
11551,homeostasis,0.00820883513869195,2012,38
11552,aerolizer,0.008093559876754074,2012,38
11553,wt.%,0.0072292032012458655,2012,38
11554,lipoprotein,0.007079125374049672,2012,38
11555,sedative,0.006954472531477268,2012,38
11556,ezetimibe,0.006769374910622738,2012,38
11557,compressibility,0.00646076348798077,2012,38
11558,incident,0.006427979629385013,2012,38
11559,s.c,0.006363316672682234,2012,38
11560,nucleophilic,0.015214582180505783,2013,38
11561,tungsten,0.01480488429873301,2013,38
11562,mrp3,0.014343176614747193,2013,38
11563,nanodispersions,0.012145785568096347,2013,38
11564,integral,0.011376724649492775,2013,38
11565,microcrystalline,0.01069573681049939,2013,38
11566,manuscript,0.009535063240824272,2013,38
11567,syrinx,0.009292217547712278,2013,38
11568,npc1l1,0.008922389914738177,2013,38
11569,700,0.008447298290848592,2013,38
11570,analytes,0.00828490967676374,2013,38
11571,homeostasis,0.008210974506911514,2013,38
11572,aerolizer,0.008095660126988516,2013,38
11573,wt.%,0.007231014420286098,2013,38
11574,lipoprotein,0.007080887217761041,2013,38
11575,sedative,0.006956193556204839,2013,38
11576,ezetimibe,0.006771035650862631,2013,38
11577,compressibility,0.006462324614494232,2013,38
11578,incident,0.006429530241635492,2013,38
11579,s.c,0.006364846585504737,2013,38
11580,nucleophilic,0.015217970110918955,2014,38
11581,tungsten,0.014808157868933632,2014,38
11582,mrp3,0.014346322085841478,2014,38
11583,nanodispersions,0.01214833355178983,2014,38
11584,integral,0.011379068705006122,2014,38
11585,microcrystalline,0.01069790277100173,2014,38
11586,manuscript,0.009536931470584898,2014,38
11587,syrinx,0.009294024475910517,2014,38
11588,npc1l1,0.008924104188459306,2014,38
11589,700,0.008448894830937678,2014,38
11590,analytes,0.008286466321443222,2014,38
11591,homeostasis,0.00821251304744302,2014,38
11592,aerolizer,0.008097170507234762,2014,38
11593,wt.%,0.007232316743208787,2014,38
11594,lipoprotein,0.007082154000199889,2014,38
11595,sedative,0.006957430957528752,2014,38
11596,ezetimibe,0.0067722296608304046,2014,38
11597,compressibility,0.00646344692716324,2014,38
11598,incident,0.006430644986806276,2014,38
11599,s.c,0.006365946432644753,2014,38
11600,nucleophilic,0.015220384008186405,2015,38
11601,tungsten,0.014810490223430962,2015,38
11602,mrp3,0.014348563102962501,2015,38
11603,nanodispersions,0.01215014857437643,2015,38
11604,integral,0.011380738343121479,2015,38
11605,microcrystalline,0.010699445447272948,2015,38
11606,manuscript,0.009538261911492147,2015,38
11607,syrinx,0.00929531122073457,2015,38
11608,npc1l1,0.008925324890340546,2015,38
11609,700,0.008450031616863803,2015,38
11610,analytes,0.008287574672309662,2015,38
11611,homeostasis,0.008213608494902986,2015,38
11612,aerolizer,0.008098245884142966,2015,38
11613,wt.%,0.007233243839932014,2015,38
11614,lipoprotein,0.007083055769055682,2015,38
11615,sedative,0.0069583117883292,2015,38
11616,ezetimibe,0.006773079569963917,2015,38
11617,compressibility,0.006464245744816805,2015,38
11618,incident,0.006431438411987323,2015,38
11619,s.c,0.006366729241810872,2015,38
11620,nucleophilic,0.015222070475755236,2016,38
11621,tungsten,0.014812119676673334,2016,38
11622,mrp3,0.014350128694757176,2016,38
11623,nanodispersions,0.012151416337651265,2016,38
11624,integral,0.011381904471064219,2016,38
11625,microcrystalline,0.010700522822840949,2016,38
11626,manuscript,0.009539190934102198,2016,38
11627,syrinx,0.009296209701371922,2016,38
11628,npc1l1,0.008926177210568069,2016,38
11629,700,0.008450825286659221,2016,38
11630,analytes,0.00828834846891515,2016,38
11631,homeostasis,0.008214373273456907,2016,38
11632,aerolizer,0.008098996635739483,2016,38
11633,wt.%,0.007233890966578708,2016,38
11634,lipoprotein,0.007083685196483378,2016,38
11635,sedative,0.006958926584409036,2016,38
11636,ezetimibe,0.0067736727586603564,2016,38
11637,compressibility,0.006464803233099572,2016,38
11638,incident,0.006431992132345121,2016,38
11639,s.c,0.006367275544409097,2016,38
11640,nucleophilic,0.015223204283095699,2017,38
11641,tungsten,0.01481321513480898,2017,38
11642,mrp3,0.014351181198662178,2017,38
11643,nanodispersions,0.012152268525373003,2017,38
11644,integral,0.011382688303469059,2017,38
11645,microcrystalline,0.010701246966128623,2017,38
11646,manuscript,0.009539815308818816,2017,38
11647,syrinx,0.00929681353706713,2017,38
11648,npc1l1,0.008926750004580418,2017,38
11649,700,0.008451358640708517,2017,38
11650,analytes,0.008288868459328906,2017,38
11651,homeostasis,0.008214887199767575,2017,38
11652,aerolizer,0.008099501129812338,2017,38
11653,wt.%,0.007234325781748934,2017,38
11654,lipoprotein,0.007084108110884097,2017,38
11655,sedative,0.006959339660950289,2017,38
11656,ezetimibe,0.006774071306960762,2017,38
11657,compressibility,0.006465177777872848,2017,38
11658,incident,0.006432364143754686,2017,38
11659,s.c,0.006367642568511242,2017,38
11660,nucleophilic,0.015223903921474083,2018,38
11661,tungsten,0.014813891118112982,2018,38
11662,mrp3,0.014351830686119523,2018,38
11663,nanodispersions,0.012152794446237711,2018,38
11664,integral,0.011383172057192838,2018,38
11665,microcrystalline,0.010701693897928672,2018,38
11666,manuscript,0.009540200691965471,2018,38
11667,syrinx,0.009297186249065786,2018,38
11668,npc1l1,0.008927103565779814,2018,38
11669,700,0.008451687869443704,2018,38
11670,analytes,0.008289189443255521,2018,38
11671,homeostasis,0.008215204442373095,2018,38
11672,aerolizer,0.008099812553058755,2018,38
11673,wt.%,0.00723459421446682,2018,38
11674,lipoprotein,0.007084369200848318,2018,38
11675,sedative,0.006959594680922032,2018,38
11676,ezetimibe,0.006774317362871768,2018,38
11677,compressibility,0.006465409023142644,2018,38
11678,incident,0.006432593825871718,2018,38
11679,s.c,0.0063678691733164245,2018,38
11680,nucleophilic,0.015224234128241313,2019,38
11681,tungsten,0.014814210139972068,2019,38
11682,mrp3,0.014352137180409128,2019,38
11683,nanodispersions,0.01215304252534298,2019,38
11684,integral,0.011383400205859049,2019,38
11685,microcrystalline,0.01070190464443478,2019,38
11686,manuscript,0.00954038235476382,2019,38
11687,syrinx,0.009297361925104145,2019,38
11688,npc1l1,0.008927270194153573,2019,38
11689,700,0.008451843003128446,2019,38
11690,analytes,0.008289340682357295,2019,38
11691,homeostasis,0.008215353914243126,2019,38
11692,aerolizer,0.008099959276186765,2019,38
11693,wt.%,0.0072347206337544595,2019,38
11694,lipoprotein,0.007084492152732295,2019,38
11695,sedative,0.006959714766542335,2019,38
11696,ezetimibe,0.006774433215841178,2019,38
11697,compressibility,0.006465517883367959,2019,38
11698,incident,0.006432701948106553,2019,38
11699,s.c,0.006367975842725042,2019,38
11700,acylation,0.018784691381237572,2005,39
11701,llc,0.014231823681323056,2005,39
11702,mirna,0.01420274086508353,2005,39
11703,extrude,0.01059628380609408,2005,39
11704,msc,0.010284923290080308,2005,39
11705,extrudates,0.010149263407824273,2005,39
11706,ftc,0.010071347030532925,2005,39
11707,huvecs,0.00994242735138244,2005,39
11708,leaching,0.009882498298650216,2005,39
11709,astrocyte,0.0097868305861063,2005,39
11710,reversibility,0.009302051568408428,2005,39
11711,spermine,0.00857435049520937,2005,39
11712,desmopressin,0.008438092880308242,2005,39
11713,destruction,0.00810982192629531,2005,39
11714,plain,0.007865936861930257,2005,39
11715,mdckii,0.007856827314640736,2005,39
11716,lewis,0.007545748490459197,2005,39
11717,synthesise,0.007295851939447042,2005,39
11718,fentanyl,0.007122107612154597,2005,39
11719,inulin,0.006887257909677186,2005,39
11720,acylation,0.018841332518176986,2006,39
11721,llc,0.014271848291738096,2006,39
11722,mirna,0.014242662443854175,2006,39
11723,extrude,0.010623799100556032,2006,39
11724,msc,0.010311405865090757,2006,39
11725,extrudates,0.01017529817108021,2006,39
11726,ftc,0.010097125191245305,2006,39
11727,huvecs,0.00996778191000185,2006,39
11728,leaching,0.009907656358762685,2006,39
11729,astrocyte,0.009811675517476689,2006,39
11730,reversibility,0.009325320434079024,2006,39
11731,spermine,0.008595288549609401,2006,39
11732,desmopressin,0.00845859941462878,2006,39
11733,destruction,0.008129295505206623,2006,39
11734,plain,0.007884649290178057,2006,39
11735,mdckii,0.00787551141862629,2006,39
11736,lewis,0.0075634700550929026,2006,39
11737,synthesise,0.007312807051204151,2006,39
11738,fentanyl,0.007138533512649403,2006,39
11739,inulin,0.006902973418013647,2006,39
11740,acylation,0.01888275604833365,2007,39
11741,llc,0.014301113569009547,2007,39
11742,mirna,0.014271852341354495,2007,39
11743,extrude,0.010643913271008876,2007,39
11744,msc,0.010330764652515437,2007,39
11745,extrudates,0.010194329411732162,2007,39
11746,ftc,0.010115968744386904,2007,39
11747,huvecs,0.009986315629079425,2007,39
11748,leaching,0.009926046354523266,2007,39
11749,astrocyte,0.009829836485364339,2007,39
11750,reversibility,0.009342328665801009,2007,39
11751,spermine,0.008610592108002925,2007,39
11752,desmopressin,0.008473587386235331,2007,39
11753,destruction,0.008143528053777318,2007,39
11754,plain,0.007898325207431252,2007,39
11755,mdckii,0.007889166622530322,2007,39
11756,lewis,0.007576421371316396,2007,39
11757,synthesise,0.007325197890192612,2007,39
11758,fentanyl,0.007150537368599445,2007,39
11759,inulin,0.006914457814836612,2007,39
11760,acylation,0.018913048457032438,2008,39
11761,llc,0.01432251258570622,2008,39
11762,mirna,0.014293196223500747,2008,39
11763,extrude,0.010658619340619877,2008,39
11764,msc,0.01034491828897072,2008,39
11765,extrudates,0.010208243506057616,2008,39
11766,ftc,0.010129745579327817,2008,39
11767,huvecs,0.009999865877552194,2008,39
11768,leaching,0.009939491496316103,2008,39
11769,astrocyte,0.009843114136727735,2008,39
11770,reversibility,0.009354763319956652,2008,39
11771,spermine,0.008621780166817158,2008,39
11772,desmopressin,0.008484544667140347,2008,39
11773,destruction,0.008153932925793377,2008,39
11774,plain,0.007908323044451944,2008,39
11775,mdckii,0.007899149313075839,2008,39
11776,lewis,0.0075858893538597125,2008,39
11777,synthesise,0.007334256037878401,2008,39
11778,fentanyl,0.007159312548058465,2008,39
11779,inulin,0.006922853161907631,2008,39
11780,acylation,0.01893519740284504,2009,39
11781,llc,0.014338158480936048,2009,39
11782,mirna,0.014308801804277174,2009,39
11783,extrude,0.010669371471099203,2009,39
11784,msc,0.010355266502593403,2009,39
11785,extrudates,0.010218416576786087,2009,39
11786,ftc,0.01013981829208396,2009,39
11787,huvecs,0.01000977292062715,2009,39
11788,leaching,0.009949321690309317,2009,39
11789,astrocyte,0.009852821869727128,2009,39
11790,reversibility,0.009363854696814122,2009,39
11791,spermine,0.008629960107219496,2009,39
11792,desmopressin,0.008492555877784514,2009,39
11793,destruction,0.008161540252837015,2009,39
11794,plain,0.007915632776961369,2009,39
11795,mdckii,0.007906447971605599,2009,39
11796,lewis,0.007592811697225672,2009,39
11797,synthesise,0.007340878742957947,2009,39
11798,fentanyl,0.007165728370398572,2009,39
11799,inulin,0.006928991283659594,2009,39
11800,acylation,0.018951368336547585,2010,39
11801,llc,0.014349580928119225,2010,39
11802,mirna,0.014320194815061273,2010,39
11803,extrude,0.01067722074660263,2010,39
11804,msc,0.010362820870087313,2010,39
11805,extrudates,0.0102258430694478,2010,39
11806,ftc,0.010147171511834745,2010,39
11807,huvecs,0.010017005182645344,2010,39
11808,leaching,0.009956497843861772,2010,39
11809,astrocyte,0.009859908613144614,2010,39
11810,reversibility,0.009370491434665461,2010,39
11811,spermine,0.008635931408889953,2010,39
11812,desmopressin,0.008498403991825805,2010,39
11813,destruction,0.008167093497918568,2010,39
11814,plain,0.00792096875466272,2010,39
11815,mdckii,0.00791177586445961,2010,39
11816,lewis,0.007597864852596286,2010,39
11817,synthesise,0.0073457131422747235,2010,39
11818,fentanyl,0.007170411732360781,2010,39
11819,inulin,0.006933471908035774,2010,39
11820,acylation,0.018963165605639425,2011,39
11821,llc,0.014357913869383312,2011,39
11822,mirna,0.01432850628091348,2011,39
11823,extrude,0.010682946906817219,2011,39
11824,msc,0.010368331885992722,2011,39
11825,extrudates,0.010231260796989087,2011,39
11826,ftc,0.0101525357847354,2011,39
11827,huvecs,0.010022281213577965,2011,39
11828,leaching,0.009961732942173313,2011,39
11829,astrocyte,0.009865078484427916,2011,39
11830,reversibility,0.009375333016050046,2011,39
11831,spermine,0.008640287541450938,2011,39
11832,desmopressin,0.008502670256974947,2011,39
11833,destruction,0.008171144651805337,2011,39
11834,plain,0.007924861409263476,2011,39
11835,mdckii,0.007915662621070525,2011,39
11836,lewis,0.0076015511853738974,2011,39
11837,synthesise,0.007349239890738399,2011,39
11838,fentanyl,0.007173828298108544,2011,39
11839,inulin,0.00693674057575638,2011,39
11840,acylation,0.01897175798614023,2012,39
11841,llc,0.014363983026499882,2012,39
11842,mirna,0.014334559796677552,2012,39
11843,extrude,0.01068711746148422,2012,39
11844,msc,0.010372345745537267,2012,39
11845,extrudates,0.010235206712294238,2012,39
11846,ftc,0.010156442767713625,2012,39
11847,huvecs,0.01002612392779588,2012,39
11848,leaching,0.009965545844186144,2012,39
11849,astrocyte,0.00986884388005632,2012,39
11850,reversibility,0.009378859310722222,2012,39
11851,spermine,0.008643460273783935,2012,39
11852,desmopressin,0.008505777537162865,2012,39
11853,destruction,0.008174095262543136,2012,39
11854,plain,0.007927696582241545,2012,39
11855,mdckii,0.007918493498443598,2012,39
11856,lewis,0.007604236090815089,2012,39
11857,synthesise,0.007351808568485684,2012,39
11858,fentanyl,0.007176316728179475,2012,39
11859,inulin,0.006939121289641569,2012,39
11860,acylation,0.01897800052885848,2013,39
11861,llc,0.01436839252842358,2013,39
11862,mirna,0.014338957935603292,2013,39
11863,extrude,0.010690147674195275,2013,39
11864,msc,0.010375262121995143,2013,39
11865,extrudates,0.01023807372839335,2013,39
11866,ftc,0.010159281500107623,2013,39
11867,huvecs,0.010028915969947007,2013,39
11868,leaching,0.009968316228226904,2013,39
11869,astrocyte,0.009871579751419604,2013,39
11870,reversibility,0.009381421478487424,2013,39
11871,spermine,0.008645765582182009,2013,39
11872,desmopressin,0.008508035295091709,2013,39
11873,destruction,0.008176239201113638,2013,39
11874,plain,0.007929756655789278,2013,39
11875,mdckii,0.007920550451249373,2013,39
11876,lewis,0.007606186995349386,2013,39
11877,synthesise,0.007353675033611143,2013,39
11878,fentanyl,0.007178124893232036,2013,39
11879,inulin,0.006940851198505344,2013,39
11880,acylation,0.01898251365026515,2014,39
11881,llc,0.01437158062414028,2014,39
11882,mirna,0.014342137817361303,2014,39
11883,extrude,0.010692338706573939,2014,39
11884,msc,0.01037737086222295,2014,39
11885,extrudates,0.010240146785934696,2014,39
11886,ftc,0.01016133411127819,2014,39
11887,huvecs,0.010030934828555082,2014,39
11888,leaching,0.00997031943007784,2014,39
11889,astrocyte,0.009873558003851528,2014,39
11890,reversibility,0.00938327415896554,2014,39
11891,spermine,0.008647432574642719,2014,39
11892,desmopressin,0.008509667912222595,2014,39
11893,destruction,0.0081777895352142,2014,39
11894,plain,0.007931246361267446,2014,39
11895,mdckii,0.0079220379006401,2014,39
11896,lewis,0.007607597778655272,2014,39
11897,synthesise,0.007355024772233722,2014,39
11898,fentanyl,0.007179432484130752,2014,39
11899,inulin,0.006942102214201107,2014,39
11900,acylation,0.0189857309700827,2015,39
11901,llc,0.014373852837450744,2015,39
11902,mirna,0.014344404172349074,2015,39
11903,extrude,0.010693899857436724,2015,39
11904,msc,0.010378873332149503,2015,39
11905,extrudates,0.010241623811589308,2015,39
11906,ftc,0.01016279655732922,2015,39
11907,huvecs,0.010032373206978603,2015,39
11908,leaching,0.009971746644352578,2015,39
11909,astrocyte,0.009874967427880056,2015,39
11910,reversibility,0.00938459404540151,2015,39
11911,spermine,0.008648620064403846,2015,39
11912,desmopressin,0.008510830893013875,2015,39
11913,destruction,0.008178893850898086,2015,39
11914,plain,0.007932307451826813,2015,39
11915,mdckii,0.00792309738274258,2015,39
11916,lewis,0.007608602603205731,2015,39
11917,synthesise,0.007355986077402376,2015,39
